"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.10","51.78","OLDS","3024920","2011-06-07","2011","06","07","†","17.0","","7.6","","12.3","","5.7","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-08","2011","06","08","†","15.8","","6.7","","11.3","","6.7","","0.0","","1.7","","0.0","","1.7","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-09","2011","06","09","†","19.4","","7.3","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-10","2011","06","10","†","23.2","","5.3","","14.3","","3.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-11","2011","06","11","†","13.0","","6.9","","10.0","","8.0","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-12","2011","06","12","†","17.8","","9.5","","13.7","","4.3","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-13","2011","06","13","†","20.0","","7.8","","13.9","","4.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-14","2011","06","14","†","19.5","","8.5","","14.0","","4.0","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-15","2011","06","15","†","17.4","","8.7","","13.1","","4.9","","0.0","","13.8","","0.0","","13.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-16","2011","06","16","†","11.5","","7.3","","9.4","","8.6","","0.0","","10.3","","0.0","","10.3","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-17","2011","06","17","†","16.0","","8.2","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-18","2011","06","18","†","12.0","","8.7","","10.4","","7.6","","0.0","","15.3","","0.0","","15.3","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-19","2011","06","19","†","17.5","","9.5","","13.5","","4.5","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-20","2011","06","20","†","19.0","","9.5","","14.3","","3.7","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-21","2011","06","21","†","22.3","","8.3","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-22","2011","06","22","†","23.2","","8.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-23","2011","06","23","†","24.0","","10.7","","17.4","","0.6","","0.0","","5.4","","0.0","","5.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-24","2011","06","24","†","19.0","","6.8","","12.9","","5.1","","0.0","","7.2","","0.0","","7.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-25","2011","06","25","†","18.5","","7.3","","12.9","","5.1","","0.0","","13.1","","0.0","","13.1","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-26","2011","06","26","†","20.0","","7.9","","14.0","","4.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-27","2011","06","27","†","22.7","","9.4","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-28","2011","06","28","†","25.0","","10.4","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-29","2011","06","29","†","25.6","","13.5","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-06-30","2011","06","30","†","18.5","","10.2","","14.4","","3.6","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-01","2011","07","01","†","17.7","","7.2","","12.5","","5.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-02","2011","07","02","†","23.7","","7.0","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-03","2011","07","03","†","25.4","","10.0","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-04","2011","07","04","†","20.7","","8.4","","14.6","","3.4","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-05","2011","07","05","†","23.5","","9.6","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-06","2011","07","06","†","25.2","","11.0","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-07","2011","07","07","†","24.9","","12.6","","18.8","","0.0","","0.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-08","2011","07","08","†","22.8","","11.3","","17.1","","0.9","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-09","2011","07","09","†","19.5","","9.8","","14.7","","3.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-10","2011","07","10","†","19.5","","12.2","","15.9","","2.1","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-11","2011","07","11","†","20.5","","12.0","","16.3","","1.7","","0.0","","1.3","","0.0","","1.3","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-12","2011","07","12","†","19.0","","12.6","","15.8","","2.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-13","2011","07","13","†","20.4","","13.5","","17.0","","1.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-14","2011","07","14","†","21.9","","11.2","","16.6","","1.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-15","2011","07","15","†","23.7","","8.3","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-16","2011","07","16","†","23.5","","8.6","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-17","2011","07","17","†","27.0","","10.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-18","2011","07","18","†","27.3","","13.0","","20.2","","0.0","","2.2","","9.6","","0.0","","9.6","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-19","2011","07","19","†","22.4","","14.3","","18.4","","0.0","","0.4","","17.0","","0.0","","17.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-20","2011","07","20","†","18.5","","10.0","","14.3","","3.7","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-21","2011","07","21","†","22.0","","8.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-22","2011","07","22","†","12.5","","9.0","","10.8","","7.2","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-23","2011","07","23","†","20.5","","7.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-24","2011","07","24","†","22.5","","7.0","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-25","2011","07","25","†","24.6","","10.4","","17.5","","0.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-26","2011","07","26","†","18.3","","13.0","","15.7","","2.3","","0.0","","13.4","","0.0","","13.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-27","2011","07","27","†","18.5","","9.9","","14.2","","3.8","","0.0","","3.3","","0.0","","3.3","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-28","2011","07","28","†","21.3","","12.0","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-29","2011","07","29","†","19.6","","11.0","","15.3","","2.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-30","2011","07","30","†","24.5","","8.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-07-31","2011","07","31","†","25.5","","13.5","","19.5","","0.0","","1.5","","0.8","","0.0","","0.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-01","2011","08","01","†","21.0","","10.6","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-02","2011","08","02","†","23.0","","10.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-03","2011","08","03","†","22.0","","11.5","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-04","2011","08","04","†","22.7","","11.5","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-05","2011","08","05","†","24.2","","11.6","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-06","2011","08","06","†","20.9","","12.7","","16.8","","1.2","","0.0","","9.6","","0.0","","9.6","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-07","2011","08","07","†","18.5","","6.7","","12.6","","5.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-08","2011","08","08","†","22.2","","9.2","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-09","2011","08","09","†","24.5","","11.5","","18.0","","0.0","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-10","2011","08","10","†","22.6","","11.5","","17.1","","0.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-11","2011","08","11","†","19.4","","11.0","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-12","2011","08","12","†","23.4","","8.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-13","2011","08","13","†","25.7","","9.7","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-14","2011","08","14","†","23.5","","10.6","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-15","2011","08","15","†","14.5","","10.3","","12.4","","5.6","","0.0","","6.7","","0.0","","6.7","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-16","2011","08","16","†","22.0","","3.8","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-17","2011","08","17","†","21.1","","7.3","","14.2","","3.8","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-18","2011","08","18","†","17.3","","8.1","","12.7","","5.3","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-19","2011","08","19","†","18.6","","5.2","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-20","2011","08","20","†","24.2","","7.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-21","2011","08","21","†","31.0","","10.3","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-22","2011","08","22","†","28.5","","10.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-23","2011","08","23","†","22.6","","12.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-24","2011","08","24","†","30.0","","8.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-25","2011","08","25","†","22.5","","12.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-26","2011","08","26","†","23.7","","9.5","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-27","2011","08","27","†","27.0","","10.8","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-28","2011","08","28","†","24.5","","10.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-29","2011","08","29","†","29.5","","10.5","","20.0","","0.0","","2.0","","3.3","","0.0","","3.3","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-30","2011","08","30","†","12.0","","11.3","","11.7","","6.3","","0.0","","12.2","","0.0","","12.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-08-31","2011","08","31","†","9.2","","8.0","","8.6","","9.4","","0.0","","6.9","","0.0","","6.9","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-01","2011","09","01","†","18.5","","3.5","","11.0","","7.0","","0.0","","4.3","","0.0","","4.3","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-02","2011","09","02","†","13.1","","6.0","","9.6","","8.4","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-03","2011","09","03","†","17.5","","2.8","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-04","2011","09","04","†","26.0","","6.2","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-05","2011","09","05","†","26.0","","10.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-06","2011","09","06","†","26.5","","7.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-07","2011","09","07","†","27.5","","9.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-08","2011","09","08","†","28.0","","8.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-09","2011","09","09","†","29.0","","10.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-10","2011","09","10","†","24.5","","11.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-11","2011","09","11","†","21.0","","10.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-12","2011","09","12","†","13.6","","5.5","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-13","2011","09","13","†","12.5","","5.0","","8.8","","9.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-14","2011","09","14","†","17.0","","4.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-15","2011","09","15","†","23.0","","2.0","","12.5","","5.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-16","2011","09","16","†","20.0","","9.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-17","2011","09","17","†","16.8","","4.7","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-18","2011","09","18","†","20.3","","1.8","","11.1","","6.9","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-19","2011","09","19","†","16.4","","5.7","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-20","2011","09","20","†","16.5","","2.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-21","2011","09","21","†","26.7","","2.0","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-22","2011","09","22","†","26.0","","13.4","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-23","2011","09","23","†","26.0","","16.8","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-24","2011","09","24","†","30.0","","12.3","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-25","2011","09","25","†","29.0","","6.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-26","2011","09","26","†","19.5","","8.5","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-27","2011","09","27","†","20.5","","8.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-28","2011","09","28","†","16.8","","2.5","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-29","2011","09","29","†","17.5","","0.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-09-30","2011","09","30","†","27.3","","7.5","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-01","2011","10","01","†","11.0","","3.0","","7.0","","11.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-02","2011","10","02","†","20.5","","1.5","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-03","2011","10","03","†","15.3","","1.8","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-04","2011","10","04","†","17.2","","5.0","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-05","2011","10","05","†","7.5","","2.0","","4.8","","13.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-06","2011","10","06","†","8.0","","5.8","","6.9","","11.1","","0.0","","1.5","","0.0","","1.5","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-07","2011","10","07","†","9.3","","5.5","","7.4","","10.6","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-08","2011","10","08","†","13.0","","0.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-09","2011","10","09","†","15.7","","-1.0","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-10","2011","10","10","†","14.0","","2.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-11","2011","10","11","†","16.0","","1.5","","8.8","","9.2","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-12","2011","10","12","†","14.5","","3.0","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-13","2011","10","13","†","11.0","","1.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-14","2011","10","14","†","10.0","","-3.7","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-15","2011","10","15","†","9.0","","-2.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-16","2011","10","16","†","12.0","","-5.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-17","2011","10","17","†","14.5","","2.7","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-18","2011","10","18","†","18.6","","0.6","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-19","2011","10","19","†","13.5","","2.2","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-20","2011","10","20","†","6.0","","3.5","","4.8","","13.2","","0.0","","0.8","","0.0","T","0.8","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-21","2011","10","21","†","9.5","","-1.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-22","2011","10","22","†","13.0","","-1.1","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-23","2011","10","23","†","11.0","","0.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-24","2011","10","24","†","8.0","","-5.5","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-25","2011","10","25","†","7.6","","-3.2","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-26","2011","10","26","†","10.8","","-5.3","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-27","2011","10","27","†","8.9","","-3.2","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-28","2011","10","28","†","10.5","","-6.2","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-29","2011","10","29","†","10.8","","-0.5","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-30","2011","10","30","†","17.8","","-1.0","","8.4","","9.6","","0.0","","0.0","T","1.0","","1.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-10-31","2011","10","31","†","8.0","","0.1","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-01","2011","11","01","†","6.0","","-4.2","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-02","2011","11","02","†","9.3","","-3.5","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-03","2011","11","03","†","9.0","","0.5","","4.8","","13.2","","0.0","","0.0","","2.0","","2.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-04","2011","11","04","†","-5.0","","-8.7","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-05","2011","11","05","†","0.0","","-12.8","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-06","2011","11","06","†","2.5","","-11.2","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-07","2011","11","07","†","3.0","","-10.5","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-08","2011","11","08","†","4.5","","-5.5","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-09","2011","11","09","†","9.7","","-9.5","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-10","2011","11","10","†","14.3","","-1.5","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-11","2011","11","11","†","9.2","","2.3","","5.8","","12.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-12","2011","11","12","†","1.4","","-1.2","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-13","2011","11","13","†","5.0","","-4.5","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-14","2011","11","14","†","-2.1","","-7.0","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-15","2011","11","15","†","-3.0","","-9.5","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-16","2011","11","16","†","-0.5","","-10.5","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-114.10","51.78","OLDS","3024920","2011-11-17","2011","11","17","†","-4.0","","-8.0","","-6.0","","24.0","","0.0","","0.0","","2.0","","2.0","","0","","","","",""
